id;name;source_id;node_id;lat;long;country_code;is_bothDirection;lat_mean;length_km;long_mean;max_pressure_bar;num_compressor;start_year;Capacity_GWh_h;diameter_mm
INET_PL_844;Churchover_Wormington;['INET_PL_844'];['INET_N_509', 'INET_N_504'];[52.41508373, 52.02891528];[-1.27196689, -1.928437644];['GB', 'GB'];0.0;52.221999505;62.015099377301176;-1.600202267;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_846;Aylesbury_Whitwell;['INET_PL_846'];['INET_N_501', 'INET_N_502'];[51.86022749, 51.88346126];[-0.962549867, -0.294815399];['GB', 'GB'];0.0;51.871844374999995;45.929799496242104;-0.6286826329999999;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_848;Aylesbury_Huntingdon;['INET_PL_848'];['INET_N_501', 'INET_N_507'];[51.86022749, 52.31032265];[-0.962549867, -0.362344801];['GB', 'GB'];0.0;52.08527507;64.72467945601827;-0.662447334;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_850;Huntingdon_Cambridge;['INET_PL_850'];['INET_N_505', 'INET_N_507'];[52.0812606, 52.31032265];[0.166856789, -0.362344801];['GB', 'GB'];0.0;52.195791625;44.16985045939885;-0.097744006;75.0;0.0;1983;19.05442835249041;
INET_PL_852;Huntingdon_Wisbech;['INET_PL_852'];['INET_N_507', 'INET_N_513'];[52.31032265, 52.72414573];[-0.362344801, 0.163393056];['GB', 'GB'];0.0;52.517234189999996;58.18047496740521;-0.09947587249999999;75.0;0.0;1983;19.05442835249041;
INET_PL_854;Cambridge_Whitwell;['INET_PL_854'];['INET_N_502', 'INET_N_505'];[51.88346126, 52.0812606];[-0.294815399, 0.166856789];['GB', 'GB'];0.0;51.98236093;38.52734709908307;-0.06397930499999999;75.0;0.0;1983;19.05442835249041;
INET_PL_856;Bacton_Kings;['INET_PL_856'];['INET_N_516', 'INET_N_512'];[52.8506, 52.71582283];[1.466, 0.547139531];['GB', 'GB'];0.0;52.783211415;63.60802963171925;1.0065697655;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_858;Wisbech_Kings;['INET_PL_858'];['INET_N_513', 'INET_N_512'];[52.72414573, 52.71582283];[0.163393056, 0.547139531];['GB', 'GB'];0.0;52.71998428;25.87073672300588;0.3552662935;75.0;0.0;1983;19.05442835249041;
INET_PL_860;Bacton_Diss;['INET_PL_860'];['INET_N_516', 'INET_N_508'];[52.8506, 52.33222249];[1.466, 1.132177892];['GB', 'GB'];0.0;52.591411245;61.914101870698275;1.299088946;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_862;Aylesbury_Lockerley;['INET_PL_862'];['INET_N_501', 'INET_N_486'];[51.86022749, 51.02403276];[-0.962549867, -1.570798531];['GB', 'GB'];0.0;51.442130125;102.12215870310882;-1.2666741990000001;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_864;Diss_Isle_of_Grain;['INET_PL_864'];['INET_N_508', 'INET_N_491'];[52.33222249, 51.45];[1.132177892, 0.711];['GB', 'GB'];0.0;51.891111245000005;102.29963240124263;0.921588946;75.0;0.0;1983;19.05442835249041;
INET_PL_866;Isle_of_Grain_Chelmsford;['INET_PL_866'];['INET_N_500', 'INET_N_491'];[51.75082117, 51.45];[0.404054565, 0.711];['GB', 'GB'];0.0;51.600410585000006;39.61450747130015;0.5575272824999999;75.0;0.0;1983;19.05442835249041;
INET_PL_868;Cambridge_Chelmsford;['INET_PL_868'];['INET_N_505', 'INET_N_500'];[52.0812606, 51.75082117];[0.166856789, 0.404054565];['GB', 'GB'];0.0;51.916040885;40.19626215463322;0.28545567699999996;75.0;0.0;1983;19.05442835249041;
INET_PL_870;Longtown_Moffat;['INET_PL_870'];['INET_N_563', 'INET_N_566'];[55.0092, 55.27762088];[-2.96927, -3.438048755];['GB', 'GB'];0.0;55.14341044;42.18366400567998;-3.2036593775;75.0;0.0;1983;19.05442835249041;
INET_PL_872;Hatton_Peterborough;['INET_PL_872'];['INET_N_528', 'INET_N_511'];[53.26989703, 52.62697052];[-0.240515533, -0.301506985];['GB', 'GB'];0.0;52.948433775;71.62932909025777;-0.271011259;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_874;Peterborough_Churchover;['INET_PL_874'];['INET_N_511', 'INET_N_509'];[52.62697052, 52.41508373];[-0.301506985, -1.27196689];['GB', 'GB'];0.0;52.521027125;69.7805499277244;-0.7867369375000001;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_876;Carnforth_Lancashire;['INET_PL_876'];['INET_N_551', 'INET_N_544'];[54.10108859, 53.9];[-2.737139207, -2.64];['GB', 'GB'];0.0;54.000544295;23.251180493050054;-2.6885696035;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_878;Lancashire_Blackrod;['INET_PL_878'];['INET_N_538', 'INET_N_544'];[53.5924, 53.9];[-2.5, -2.64];['GB', 'GB'];0.0;53.7462;35.43189148876823;-2.5700000000000003;75.0;0.0;1983;19.05442835249041;
INET_PL_880;Lockerley_Ilchester;['INET_PL_880'];['INET_N_486', 'INET_N_485'];[51.02403276, 51.002];[-1.570798531, -2.6827];['GB', 'GB'];0.0;51.013016379999996;77.84822225763936;-2.1267492655;75.0;0.0;1983;19.05442835249041;
INET_PL_882;Avonmouth_Ilchester;['INET_PL_882'];['INET_N_493', 'INET_N_485'];[51.5306638, 51.002];[-2.654260229, -2.6827];['GB', 'GB'];0.0;51.2663319;58.836487317771955;-2.6684801145000003;75.0;0.0;1983;19.05442835249041;
INET_PL_884;Wormington_Avonmouth;['INET_PL_884'];['INET_N_493', 'INET_N_504'];[51.5306638, 52.02891528];[-2.654260229, -1.928437644];['GB', 'GB'];0.0;51.779789539999996;74.6066760142385;-2.2913489365;75.0;0.0;1983;19.05442835249041;
INET_PL_886;Ilchester_Exeter;['INET_PL_886'];['INET_N_485', 'INET_N_484'];[51.002, 50.721];[-2.6827, -3.519];['GB', 'GB'];0.0;50.8615;66.51523953372231;-3.1008500000000003;75.0;0.0;1983;19.05442835249041;
INET_PL_888;Bacton_Cambridge;['INET_PL_888'];['INET_N_516', 'INET_N_505'];[52.8506, 52.0812606];[1.466, 0.166856789];['GB', 'GB'];0.0;52.4659303;122.76927888954567;0.8164283944999999;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_890;Wormington_Felindre;['INET_PL_890'];['INET_N_504', 'INET_N_495'];[52.02891528, 51.69076021];[-1.928437644, -3.955976771];['GB', 'GB'];0.0;51.859837745;144.26393266300587;-2.9422072075;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_892;Moffat_Brighthouse;['INET_PL_892'];['INET_N_566', 'INET_N_558'];[55.27762088, 54.78735];[-3.438048755, -4.12912];['GB', 'GB'];0.0;55.03248544;70.10320314743964;-3.7835843775000004;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_894;Exeter_Penzance;['INET_PL_894'];['INET_N_484', 'INET_N_482'];[50.721, 50.118];[-3.519, -5.537];['GB', 'GB'];0.0;50.4195;157.95761054243528;-4.5280000000000005;75.0;0.0;1983;19.05442835249041;
INET_PL_896;Theddlethorpe_Hatton;['INET_PL_896'];['INET_N_530', 'INET_N_528'];[53.361334, 53.26989703];[0.233697, -0.240515533];['GB', 'GB'];0.0;53.315615515000005;33.11174127807345;-0.0034092665000000077;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_898;Teesside_BishopAuckland;['INET_PL_898'];['INET_N_554', 'INET_N_556'];[54.574, 54.6707702];[-1.234, -1.565698513];['GB', 'GB'];0.0;54.6223851;23.919356573011687;-1.3998492565;75.0;0.0;1983;19.05442835249041;
INET_PL_900;Gateway_Carnforth;['INET_PL_900'];['INET_N_550', 'INET_N_551'];[54.099578, 54.10108859];[-3.18364, -2.737139207];['GB', 'GB'];0.0;54.100333295;29.121921462852004;-2.9603896035;80.25231464067154;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_902;Warrington_Burton_Point;['INET_PL_902'];['INET_N_533', 'INET_N_524'];[53.408661, 53.232];[-2.480795373, -3.0813];['GB', 'GB'];0.0;53.3203305;44.47490493395724;-2.7810476865;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_904;Interconnector_1;['INET_PL_904'];['INET_N_558', 'INET_N_651'];[54.78735, 53.548];[-4.12912, -6.084];['GB', 'IE'];0.0;54.167675;187.62098854828406;-5.10656;60.0;0.0;1983;5.208333333333332;610.0
INET_PL_906;Interconnector_2;['INET_PL_906'];['INET_N_558', 'INET_N_652'];[54.78735, 53.638742];[-4.12912, -6.22249];['GB', 'IE'];0.0;54.213046000000006;186.70001918773326;-5.175805;69.0;0.0;1983;8.375;762.0
INET_PL_9080;PolandLithuania0;['INET_PL_908'];['INET_N_789', 'INET_N_786'];[54.941019, 54.788];[25.00762, 24.669];['LT', 'LT'];0.0;54.8645095;27.560036047224948;24.83831;75.0;0.0;1983;7.5210199004975085;
INET_PL_9081;PolandLithuania1;['INET_PL_908'];['INET_N_786', 'INET_N_782'];[54.788, 54.396];[24.669, 24.046];['LT', 'LT'];0.0;54.592;59.27140908777047;24.3575;75.0;0.0;1983;7.5210199004975085;
INET_PL_9082;PolandLithuania2;['INET_PL_908'];['INET_N_782', 'INET_N_930'];[54.396, 52.8814838];[24.046, 20.6197948];['LT', 'PL'];0.0;53.6387419;281.77858437127105;22.3328974;75.0;0.0;1983;29.36333333333333;
INET_PL_912;PolandUkrainInterconnector;['INET_PL_912'];['INET_N_903', 'INET_N_906'];[49.8087968, 50.0161463];[23.6441847, 22.6777169];['PL', 'PL'];1.0;49.91247155000001;72.96566385975095;23.160950800000002;75.0;0.0;1983;1.8833333333333335;
INET_PL_914;PolandSlovakiaInterconnector;['INET_PL_914'];['INET_N_899', 'INET_N_1056'];[49.62671, 48.552002];[22.072274, 22.121625];['PL', 'SK'];1.0;49.089356;119.59362423074958;22.0969495;84.0;0.0;1983;14.733333333333334;1000.0
INET_PL_916;Stork_I_II;['INET_PL_916'];['INET_N_114', 'INET_N_901'];[49.714948, 49.7497638];[18.531823, 18.6354709];['CZ', 'PL'];0.0;49.7323559;8.397890144938627;18.583646950000002;75.0;0.0;1983;0.3888888888888889;
INET_PL_9180;BalticPolishPipe0;['INET_PL_918'];['INET_N_924', 'INET_N_935'];[52.5006547, 53.56382];[16.07, 14.82843];['PL', 'PL'];0.0;53.03223735;144.49921214587695;15.449215;75.0;0.0;1983;29.36333333333333;
INET_PL_9181;BalticPolishPipe1;['INET_PL_918'];['INET_N_935', 'INET_N_936'];[53.56382, 53.804];[14.82843, 15.26609];['PL', 'PL'];0.0;53.68391;39.30522561458511;15.047260000000001;75.0;0.0;1983;7.5210199004975085;
INET_PL_9182;BalticPolishPipe2;['INET_PL_918'];['INET_N_936', 'INET_N_940'];[53.804, 54.09];[15.26609, 15.07];['PL', 'PL'];0.0;53.947;34.303943882129154;15.168045;75.0;0.0;1983;19.05442835249041;
INET_PL_9183;BalticPolishPipe3;['INET_PL_918'];['INET_N_940', 'INET_N_286'];[54.09, 55.187];[15.07, 12.118];['PL', 'DK'];0.0;54.6385;225.80096590314488;13.594000000000001;75.0;0.0;1983;19.05442835249041;
INET_PL_9184;BalticPolishPipe4;['INET_PL_918'];['INET_N_286', 'INET_N_288'];[55.187, 55.39];[12.118, 11.21];['DK', 'DK'];0.0;55.2885;61.78511531282397;11.664000000000001;75.0;0.0;1983;7.5210199004975085;
INET_PL_9185;BalticPolishPipe5;['INET_PL_918'];['INET_N_288', 'INET_N_287'];[55.39, 55.287];[11.21, 10.793];['DK', 'DK'];0.0;55.338499999999996;28.75956541806081;11.0015;75.0;0.0;1983;7.5210199004975085;
INET_PL_9186;BalticPolishPipe6;['INET_PL_918'];['INET_N_287', 'INET_N_290'];[55.287, 55.617559];[10.793, 9.3122919];['DK', 'DK'];0.0;55.4522795;100.3735478910373;10.052645949999999;75.0;0.0;1983;7.5210199004975085;
INET_PL_9187;BalticPolishPipe7;['INET_PL_918'];['INET_N_290', 'INET_N_292'];[55.617559, 55.776];[9.3122919, 8.178];['DK', 'DK'];0.0;55.696779500000005;73.25481931864547;8.745145950000001;75.0;0.0;1983;7.5210199004975085;
INET_PL_927;EntsoG_1;['INET_PL_927'];['INET_N_914', 'INET_N_913'];[51.2286263, 51.12];[15.0307916, 17.03];['PL', 'PL'];0.0;51.17431315;139.93477252231165;16.0303958;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_929;EntsoG_2;['INET_PL_929'];['INET_N_913', 'INET_N_917'];[51.12, 51.57429];[17.03, 17.67392];['PL', 'PL'];0.0;51.347145;67.48749855992222;17.35196;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_9310;EntsoG_30;['INET_PL_931'];['INET_N_917', 'INET_N_920'];[51.57429, 52.120077];[17.67392, 16.645469];['PL', 'PL'];0.0;51.8471835;93.16200033771673;17.1596945;80.96341929397876;0.0;1983;7.5210199004975085;450.48627450980393
INET_PL_9311;EntsoG_31;['INET_PL_931'];['INET_N_920', 'INET_N_924'];[52.120077, 52.5006547];[16.645469, 16.07];['PL', 'PL'];0.0;52.31036585;57.64904799151297;16.3577345;80.96341929397876;0.0;1983;29.36333333333333;
INET_PL_934;EntsoG_4;['INET_PL_934'];['INET_N_917', 'INET_N_928'];[51.57429, 52.6983303];[17.67392, 19.0677357];['PL', 'PL'];0.0;52.13631015;157.1134609783387;18.370827849999998;75.0;0.0;1983;7.5210199004975085;
INET_PL_936;EntsoG_5;['INET_PL_936'];['INET_N_928', 'INET_N_922'];[52.6983303, 52.37];[19.0677357, 21.03];['PL', 'PL'];0.0;52.53416515;137.69262630132;20.04886785;75.0;0.0;1983;29.36333333333333;450.48627450980393
INET_PL_938;EntsoG_6;['INET_PL_938'];['INET_N_922', 'INET_N_915'];[52.37, 51.46113];[21.03, 22.049956];['PL', 'PL'];0.0;51.915565;122.94774628521974;21.539978;75.0;0.0;1983;19.05442835249041;
INET_PL_940;EntsoG_7;['INET_PL_940'];['INET_N_915', 'INET_N_923'];[51.46113, 52.3956];[22.049956, 23.211831];['PL', 'PL'];0.0;51.928365;130.97186707225697;22.6308935;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_942;EntsoG_8;['INET_PL_942'];['INET_N_915', 'INET_N_906'];[51.46113, 50.0161463];[22.049956, 22.6777169];['PL', 'PL'];0.0;50.73863815;166.68768010118507;22.36383645;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_944;EntsoG_9;['INET_PL_944'];['INET_N_906', 'INET_N_904'];[50.0161463, 50.006978];[22.6777169, 22.264141];['PL', 'PL'];0.0;50.01156215;29.579936204316677;22.47092895;81.97296683287088;0.0;1983;19.05442835249041;
INET_PL_946;EntsoG_10;['INET_PL_946'];['INET_N_917', 'INET_N_911'];[51.57429, 50.3379];[17.67392, 19.2591];['PL', 'PL'];0.0;50.956095;176.7633662149165;18.46651;75.0;0.0;1983;7.5210199004975085;450.48627450980393
INET_PL_948;EntsoG_11;['INET_PL_948'];['INET_N_911', 'INET_N_905'];[50.3379, 50.013802];[19.2591, 21.124868];['PL', 'PL'];0.0;50.175850999999994;137.70646312263176;20.191983999999998;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_950;EntsoG_12;['INET_PL_950'];['INET_N_905', 'INET_N_908'];[50.013802, 50.037];[21.124868, 22.004];['PL', 'PL'];0.0;50.025401;62.874829342686745;21.564434;75.0;0.0;1983;19.05442835249041;
INET_PL_952;EntsoG_13;['INET_PL_952'];['INET_N_908', 'INET_N_904'];[50.037, 50.006978];[22.004, 22.264141];['PL', 'PL'];0.0;50.021989;18.88835434351257;22.1340705;81.97296683287088;0.0;1983;19.05442835249041;450.48627450980393
INET_PL_954;EntsoG_14;['INET_PL_954'];['INET_N_911', 'INET_N_907'];[50.3379, 50.0366];[19.2591, 19.227];['PL', 'PL'];0.0;50.18725;33.59143007460977;19.24305;75.0;0.0;1983;19.05442835249041;
INET_PL_956;EntsoG_15;['INET_PL_956'];['INET_N_907', 'INET_N_902'];[50.0366, 49.801];[19.227, 18.7897];['PL', 'PL'];0.0;49.918800000000005;40.835996326585544;19.00835;75.0;0.0;1983;7.5210199004975085;
INET_PL_958;EntsoG_16;['INET_PL_958'];['INET_N_902', 'INET_N_901'];[49.801, 49.7497638];[18.7897, 18.6354709];['PL', 'PL'];0.0;49.7753819;12.458284958640345;18.71258545;75.0;0.0;1983;0.3888888888888889;
INET_PL_960;EntsoG_17;['INET_PL_960'];['INET_N_907', 'INET_N_905'];[50.0366, 50.013802];[19.227, 21.124868];['PL', 'PL'];0.0;50.025200999999996;135.64108877853482;20.175933999999998;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_962;EntsoG_18;['INET_PL_962'];['INET_N_928', 'INET_N_942'];[52.6983303, 54.359];[19.0677357, 18.615];['PL', 'PL'];0.0;53.52866515;187.1246099204186;18.841367849999997;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_964;EntsoG_19;['INET_PL_964'];['INET_N_942', 'INET_N_936'];[54.359, 53.804];[18.615, 15.26609];['PL', 'PL'];0.0;54.081500000000005;227.04763982969084;16.940545;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_966;EntsoG_22;['INET_PL_966'];['INET_N_923', 'INET_N_81'];[52.3956, 52.3696];[23.211831, 23.371];['PL', 'BY'];0.0;52.3826;11.186752034964828;23.2914155;75.0;0.0;1983;29.36333333333333;
INET_PL_968;EntsoG_23;['INET_PL_968'];['INET_N_932', 'INET_N_84'];[53.01781, 53.0875127];[23.896413, 25.3087192];['PL', 'BY'];0.0;53.052661349999994;94.74032399662453;24.602566099999997;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_970;EntsoG_24;['INET_PL_970'];['INET_N_84', 'INET_N_54'];[53.0875127, 53.2247];[25.3087192, 26.6765];['BY', 'BE'];0.0;53.15610635;92.4934484873453;25.9926096;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_972;EntsoG_25;['INET_PL_972'];['INET_N_54', 'INET_N_87'];[53.2247, 54.126352];[26.6765, 27.995055];['BE', 'BY'];0.0;53.675526;132.6820641065072;27.3357775;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_974;EntsoG_26;['INET_PL_974'];['INET_N_54', 'INET_N_83'];[53.2247, 52.7079632];[26.6765, 25.3353752];['BE', 'BY'];0.0;52.966331600000004;106.65377234889067;26.005937600000003;75.0;0.0;1983;19.05442835249041;
INET_PL_976;EntsoG_27;['INET_PL_976'];['INET_N_83', 'INET_N_80'];[52.7079632, 52.2141109];[25.3353752, 24.3581792];['BY', 'BY'];0.0;52.46103705;86.04186643260982;24.8467772;75.0;0.0;1983;19.05442835249041;
INET_PL_978;EntsoG_28;['INET_PL_978'];['INET_N_80', 'INET_N_79'];[52.2141109, 52.144];[24.3581792, 23.848];['BY', 'BY'];0.0;52.17905545;35.66018460171602;24.103089599999997;80.25231464067154;0.0;1983;29.36333333333333;
INET_PL_980;EntsoG_29;['INET_PL_980'];['INET_N_79', 'INET_N_81'];[52.144, 52.3696];[23.848, 23.371];['BY', 'BY'];0.0;52.2568;41.04190813328996;23.609499999999997;80.25231464067154;0.0;1983;29.36333333333333;
INET_PL_982;hand_1;['INET_PL_982'];['INET_N_937', 'INET_N_935'];[53.909167, 53.56382];[14.294722, 14.82843];['PL', 'PL'];0.0;53.736493499999995;52.04333250341781;14.561576;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_984;hand_2;['INET_PL_984'];['INET_N_935', 'INET_N_933'];[53.56382, 53.44];[14.82843, 14.65];['PL', 'PL'];0.0;53.501909999999995;18.139269644006053;14.739215000000002;75.0;0.0;1983;7.5210199004975085;
INET_PL_986;hand_3;['INET_PL_986'];['INET_N_232', 'INET_N_234'];[52.427, 52.441781];[14.543, 14.47384];['DE', 'DE'];0.0;52.4343905;4.969799840636301;14.50842;93.4919020510717;0.0;1983;29.36333333333333;
INET_PL_988;hand_5;['INET_PL_988'];['INET_N_93', 'INET_N_90'];[47.658044, 47.079];[8.6948726, 8.133];['CH', 'CH'];0.0;47.368522;77.07034809914433;8.4139363;75.0;0.0;1983;21.700000000000003;450.48627450980393
INET_PL_9900;NordStream_10;['INET_PL_990'];['INET_N_1012', 'INET_N_1117'];[60.5549, 60.0];[28.065696, 27.5];['RU', 'XX'];0.0;60.27745;69.15705359093315;27.782848;220.0;0.0;1983;20.06283333333333;1153.0
INET_PL_9901;NordStream_11;['INET_PL_990'];['INET_N_1117', 'INET_N_1115'];[60.0, 59.5];[27.5, 22.0];['XX', 'XX'];0.0;59.75;313.0722929521336;24.75;220.0;0.0;1983;20.06283333333333;1153.0
INET_PL_9902;NordStream_12;['INET_PL_990'];['INET_N_1115', 'INET_N_1113'];[59.5, 59.0];[22.0, 21.0];['XX', 'XX'];0.0;59.25;79.54294149303374;21.5;220.0;0.0;1983;20.06283333333333;1153.0
INET_PL_9903;NordStream_13;['INET_PL_990'];['INET_N_1113', 'INET_N_1111'];[59.0, 56.5];[21.0, 19.0];['XX', 'XX'];0.0;57.75;302.31917722515567;20.0;220.0;0.0;1983;20.06283333333333;1153.0
INET_PL_9904;NordStream_14;['INET_PL_990'];['INET_N_1111', 'INET_N_1109'];[56.5, 55.7];[19.0, 16.0];['XX', 'XX'];0.0;56.1;206.26846499074568;17.5;220.0;0.0;1983;20.06283333333333;1153.0
INET_PL_9905;NordStream_15;['INET_PL_990'];['INET_N_1109', 'INET_N_1107'];[55.7, 54.8];[16.0, 15.2];['XX', 'XX'];0.0;55.25;112.22094845140532;15.6;220.0;0.0;1983;20.06283333333333;1153.0
INET_PL_9906;NordStream_16;['INET_PL_990'];['INET_N_1107', 'INET_N_278'];[54.8, 54.151055];[15.2, 13.655607];['XX', 'DE'];0.0;54.4755275;123.17476968130576;14.4278035;220.0;0.0;1983;20.06283333333333;1153.0
INET_PL_9980;NordStream_20;['INET_PL_998'];['INET_N_311', 'INET_N_1116'];[59.3796931, 59.8];[28.1790751, 27.5];['EE', 'XX'];0.0;59.58984655;60.39360243829632;27.83953755;75.0;0.0;1983;7.5210199004975085;
INET_PL_9981;NordStream_21;['INET_PL_998'];['INET_N_1116', 'INET_N_1114'];[59.8, 59.3];[27.5, 22.0];['XX', 'XX'];0.0;59.55;314.88587368596285;24.75;75.0;0.0;1983;7.5210199004975085;
INET_PL_9982;NordStream_22;['INET_PL_998'];['INET_N_1114', 'INET_N_1112'];[59.3, 58.8];[22.0, 21.0];['XX', 'XX'];0.0;59.05;79.78160435245525;21.5;75.0;0.0;1983;7.5210199004975085;
INET_PL_9983;NordStream_23;['INET_PL_998'];['INET_N_1112', 'INET_N_1110'];[58.8, 56.3];[21.0, 19.0];['XX', 'XX'];0.0;57.55;302.5774358980721;20.0;75.0;0.0;1983;29.433;
INET_PL_9984;NordStream_24;['INET_PL_998'];['INET_N_1110', 'INET_N_1108'];[56.3, 55.5];[19.0, 16.0];['XX', 'XX'];0.0;55.9;207.14014048511262;17.5;75.0;0.0;1983;29.433;
INET_PL_9985;NordStream_25;['INET_PL_998'];['INET_N_1108', 'INET_N_1106'];[55.5, 54.6];[16.0, 15.2];['XX', 'XX'];0.0;55.05;112.33639171483159;15.6;75.0;0.0;1983;29.433;
INET_PL_9986;NordStream_26;['INET_PL_998'];['INET_N_1106', 'INET_N_278'];[54.6, 54.151055];[15.2, 13.655607];['XX', 'DE'];0.0;54.375527500000004;111.82357058178283;14.4278035;75.0;0.0;1983;29.433;
INET_PL_10060;Lithuania_Latvia_Interconnection0;['INET_PL_1006'];['INET_N_809', 'INET_N_808'];[56.84888, 56.59];[24.306389, 24.2];['LV', 'LV'];1.0;56.719440000000006;29.518270792130473;24.2531945;75.0;0.0;1983;0.9388888888888888;
INET_PL_10061;Lithuania_Latvia_Interconnection1;['INET_PL_1006'];['INET_N_808', 'INET_N_797'];[56.59, 55.7347915];[24.2, 24.3574774];['LV', 'LT'];1.0;56.16239575;95.62337548109934;24.278738699999998;75.0;0.0;1983;0.9388888888888888;
INET_PL_10062;Lithuania_Latvia_Interconnection2;['INET_PL_1006'];['INET_N_797', 'INET_N_789'];[55.7347915, 54.941019];[24.3574774, 25.00762];['LT', 'LT'];1.0;55.33790525;97.39947068584874;24.682548699999998;75.0;0.0;1983;0.9388888888888888;
INET_PL_10063;Lithuania_Latvia_Interconnection3;['INET_PL_1006'];['INET_N_789', 'INET_N_784'];[54.941019, 54.6872];[25.00762, 25.2797];['LT', 'LT'];1.0;54.8141095;33.18380171475428;25.143659999999997;75.0;0.0;1983;4.519444444444444;
INET_PL_10110;Karperi_Ampelia0;['INET_PL_1011'];['INET_N_607', 'INET_N_600'];[41.1221, 40.74];[23.4243, 22.854];['GR', 'GR'];0.0;40.93105;64.0551117336362;23.13915;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_10111;Karperi_Ampelia1;['INET_PL_1011'];['INET_N_600', 'INET_N_601'];[40.74, 40.7525173];[22.854, 22.7703233];['GR', 'GR'];0.0;40.74625865;7.187457110421964;22.81216165;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_10112;Karperi_Ampelia2;['INET_PL_1011'];['INET_N_601', 'INET_N_598'];[40.7525173, 40.598];[22.7703233, 22.5579];['GR', 'GR'];0.0;40.67525865;24.82953292286257;22.664111650000002;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_10113;Karperi_Ampelia3;['INET_PL_1011'];['INET_N_598', 'INET_N_592'];[40.598, 39.329];[22.5579, 22.38];['GR', 'GR'];0.0;39.963499999999996;141.96302156578156;22.46895;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_1016;Ampelia_Trikala2;['INET_PL_1016'];['INET_N_592', 'INET_N_595'];[39.329, 39.554];[22.38, 21.768];['GR', 'GR'];0.0;39.441500000000005;58.223667150252176;22.073999999999998;75.0;0.0;1983;7.5210199004975085;450.48627450980393
INET_PL_1018;Ampelia_Volvos;['INET_PL_1018'];['INET_N_592', 'INET_N_593'];[39.329, 39.367];[22.38, 22.95];['GR', 'GR'];0.0;39.348;49.210359422763986;22.665;75.0;0.0;1983;7.5210199004975085;
INET_PL_1020;Ampelia_Bralos;['INET_PL_1020'];['INET_N_592', 'INET_N_589'];[39.329, 38.73];[22.38, 22.4634];['GR', 'GR'];0.0;39.0295;67.01523457354254;22.4217;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_1022;Bralos_Aliartos;['INET_PL_1022'];['INET_N_589', 'INET_N_587'];[38.73, 38.3813];[22.4634, 23.114];['GR', 'GR'];0.0;38.55565;68.60604133367748;22.7887;75.0;0.0;1983;7.5210199004975085;
INET_PL_1024;Aliartos_Thiva;['INET_PL_1024'];['INET_N_587', 'INET_N_586'];[38.3813, 38.326];[23.114, 23.32];['GR', 'GR'];0.0;38.35365;18.99219282849812;23.217;75.0;0.0;1983;7.5210199004975085;
INET_PL_10260;Thiva_Aspropyrgos0;['INET_PL_1026'];['INET_N_586', 'INET_N_585'];[38.326, 38.17];[23.32, 23.412];['GR', 'GR'];0.0;38.248000000000005;19.12254623157301;23.366;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_10261;Thiva_Aspropyrgos1;['INET_PL_1026'];['INET_N_585', 'INET_N_584'];[38.17, 38.060554];[23.412, 23.6];['GR', 'GR'];0.0;38.115277000000006;20.46647407654801;23.506;75.0;0.0;1983;7.5210199004975085;721.0089552238804
