id;name;source_id;node_id;lat;long;country_code;is_bothDirection;lat_mean;length_km;long_mean;max_pressure_bar;start_year;Capacity_GWh_h;diameter_mm
PLL_92_Seg_0_Seg_0;PLL_92_Seg_0_Seg_0;['EntsoG_Map_4474'];['SEQ_1237__L_LMGN', 'SEQ_1251__L_LMGN'];[52.95137, 53.7213];[30.5248, 31.13577];['BY', 'BY'];0.0;53.36907;95.79381;30.80464;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_93_Seg_0_Seg_0;PLL_93_Seg_0_Seg_0;['EntsoG_Map_4474'];['SEQ_1251__L_LMGN', 'SEQ_1255__L_LMGN'];[53.7213, 53.9139];[31.13577, 31.366];['BY', 'BY'];0.0;53.8204;26.23601;31.25129;70.0;1983.0;25.825870652028314;
PLL_94_Seg_0_Seg_0;PLL_94_Seg_0_Seg_0;['EntsoG_Map_4474'];['SEQ_1255__L_LMGN', 'SEQ_1259__L_LMGN'];[53.9139, 54.08282];[31.366, 31.56138];['BY', 'BY'];0.0;54.00106;22.75675;31.47067;70.0;1983.0;25.825870652028314;
PLL_95_Seg_0_Seg_0;PLL_95_Seg_0_Seg_0;['EntsoG_Map_4474'];['SEQ_1259__L_LMGN', 'N_53_L_LMGN'];[54.08282, 54.91313];[31.56138, 31.88065];['BY', 'RU'];0.0;54.50533;95.04017;31.73783;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_96_Seg_0_Seg_0;PLL_96_Seg_0_Seg_0;['EntsoG_Map_4499'];['N_3_L_LMGN', 'N_54_L_LMGN'];[50.0891, 50.39716];[41.90975, 40.57415];['RU', 'RU'];0.0;50.26641;101.62809;41.2479;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_97_Seg_0_Seg_0;PLL_97_Seg_0_Seg_0;['EntsoG_Map_6083'];['SEQ_9995__M_LMGN', 'SEQ_3042_p'];[47.66722, 47.33009];[-1.59191, -2.23883];['FR', 'FR'];0.0;47.52977;95.00027;-2.05226;70.0;1983.0;9.450837530389016;692.8629787234044
PLL_97_Seg_0_Seg_5;PLL_97_Seg_0_Seg_5;['EntsoG_Map_6083'];['SEQ_3042_p', 'SEQ_1291__L_LMGN'];[47.33009, 47.3998];[-2.23883, -2.04612];['FR', 'FR'];0.0;47.36494;16.45935;-2.14248;70.0;1983.0;9.450837530389016;
PLL_98_Seg_0_Seg_0;PLL_98_Seg_0_Seg_0;['EntsoG_Map_6083'];['SEQ_1291__L_LMGN', 'SEQ_9997__M_LMGN'];[47.3998, 47.55619];[-2.04612, -1.62294];['FR', 'FR'];0.0;47.48472;36.84488;-1.84679;70.0;1983.0;9.450837530389016;692.8629787234044
PLL_108_Seg_0_Seg_0;PLL_108_Seg_0_Seg_0;['EntsoG_Map_6172'];['N_58_L_LMGN', 'SEQ_3048_p'];[56.83473, 56.44705];[-2.654, -2.83353];['GB', 'GB'];0.0;56.63047;46.44105;-2.69306;70.0;1983.0;25.341052999626946;1050.0
PLL_108_Seg_0_Seg_3;PLL_108_Seg_0_Seg_3;['EntsoG_Map_6172'];['SEQ_3048_p', 'SEQ_3049_p'];[56.44705, 56.29738];[-2.83353, -2.88905];['GB', 'GB'];0.0;56.37222;16.99542;-2.86129;70.0;1983.0;25.341052999626946;1050.0
PLL_108_Seg_0_Seg_4;PLL_108_Seg_0_Seg_4;['EntsoG_Map_6172'];['SEQ_3049_p', 'SEQ_3052_p'];[56.29738, 55.82156];[-2.88905, -2.48379];['GB', 'GB'];0.0;56.03254;60.5366;-2.72069;70.0;1983.0;25.341052999626946;1050.0
PLL_108_Seg_0_Seg_7;PLL_108_Seg_0_Seg_7;['EntsoG_Map_6172'];['SEQ_3052_p', 'SEQ_4363__M_LMGN'];[55.82156, 55.64139];[-2.48379, -2.27771];['GB', 'GB'];0.0;55.73025;23.96795;-2.37138;70.0;1983.0;25.341052999626946;1050.0
PLL_117_Seg_0_Seg_0;PLL_117_Seg_0_Seg_0;['EntsoG_Map_6193'];['N_61_L_LMGN', 'SEQ_1387__L_LMGN'];[46.3464, 46.38288];[4.02691, 3.3149];['FR', 'FR'];0.0;46.38242;56.00155;3.7168;70.0;1983.0;25.825870652028314;
PLL_118_Seg_0_Seg_0;PLL_118_Seg_0_Seg_0;['EntsoG_Map_6255'];['N_62_L_LMGN', 'SEQ_1413__L_LMGN'];[34.47072, 34.74574];[-0.6307, -0.46696];['XX', 'XX'];0.0;34.60869;34.06745;-0.54823;70.0;1983.0;9.450837530389016;
PLL_119_Seg_0_Seg_0;PLL_119_Seg_0_Seg_0;['EntsoG_Map_6255'];['SEQ_1413__L_LMGN', 'SEQ_1419__L_LMGN'];[34.74574, 34.98733];[-0.46696, -0.54227];['XX', 'XX'];0.0;34.86258;32.68578;-0.52326;70.0;1983.0;9.450837530389016;
PLL_120_Seg_0_Seg_0;PLL_120_Seg_0_Seg_0;['EntsoG_Map_6255'];['SEQ_1419__L_LMGN', 'SEQ_1427__L_LMGN'];[34.98733, 35.02902];[-0.54227, 0.02766];['XX', 'XX'];0.0;35.04013;59.18862;-0.30353;70.0;1983.0;9.450837530389016;
PLL_123_Seg_0_Seg_0;PLL_123_Seg_0_Seg_0;['EntsoG_Map_6255'];['SEQ_1427__L_LMGN', 'N_63_L_LMGN'];[35.02902, 34.98574];[0.02766, 0.45206];['XX', 'XX'];0.0;35.01435;39.2472;0.26163;70.0;1983.0;9.450837530389016;
PLL_130_Seg_0_Seg_0;PLL_130_Seg_0_Seg_0;['EntsoG_Map_6364'];['SEQ_1477__L_LMGN', 'SEQ_1479__L_LMGN'];[41.50258, 41.60081];[13.15043, 13.05082];['IT', 'IT'];0.0;41.5517;13.71601;13.10062;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_131_Seg_0_Seg_0;PLL_131_Seg_0_Seg_0;['EntsoG_Map_6364'];['SEQ_1479__L_LMGN', 'SEQ_6599__M_LMGN'];[41.60081, 41.91153];[13.05082, 12.82844];['IT', 'IT'];0.0;41.78006;42.30869;12.96306;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_132_Seg_0_Seg_0;PLL_132_Seg_0_Seg_0;['EntsoG_Map_6364'];['SEQ_6599__M_LMGN', 'N_64_L_LMGN'];[41.91153, 42.12361];[12.82844, 12.64517];['IT', 'IT'];0.0;42.01103;28.08163;12.73859;70.0;1983.0;25.825870652028314;410.7540856031128
PLL_133_Seg_0_Seg_0;PLL_133_Seg_0_Seg_0;['EntsoG_Map_6812'];['N_66_L_LMGN', 'SEQ_1493__L_LMGN'];[45.42731, 45.32604];[8.50913, 8.30373];['IT', 'IT'];0.0;45.37445;19.63095;8.40545;70.0;1983.0;9.450837530389016;692.8629787234044
PLL_134_Seg_0_Seg_0;PLL_134_Seg_0_Seg_0;['EntsoG_Map_6812'];['SEQ_1493__L_LMGN', 'N_822_M_LMGN'];[45.32604, 45.19085];[8.30373, 7.91646];['IT', 'IT'];0.0;45.21737;35.95873;8.08247;70.0;1983.0;9.450837530389016;692.8629787234044
PLL_135_Seg_0_Seg_0;PLL_135_Seg_0_Seg_0;['EntsoG_Map_6812'];['N_822_M_LMGN', 'SEQ_1513__L_LMGN'];[45.19085, 45.1338];[7.91646, 7.70595];['IT', 'IT'];0.0;45.16232;17.68742;7.8112;70.0;1983.0;9.450837530389016;692.8629787234044
PLL_136_Seg_0_Seg_0;PLL_136_Seg_0_Seg_0;['EntsoG_Map_6812'];['SEQ_1513__L_LMGN', 'N_1192_S_LMGN'];[45.1338, 44.93114];[7.70595, 7.49494];['IT', 'IT'];0.0;45.06519;36.15056;7.58253;70.0;1983.0;9.450837530389016;
PLL_140_Seg_0_Seg_0;PLL_140_Seg_0_Seg_0;['EntsoG_Map_6843'];['SEQ_11067__M_LMGN', 'N_658_M_LMGN'];[43.58713, 43.57252];[10.72605, 10.36409];['IT', 'IT'];0.0;43.57929;29.22127;10.55913;70.0;1983.0;1.225667947857847;410.7540856031128
PLL_143_Seg_0_Seg_0;PLL_143_Seg_0_Seg_0;['EntsoG_Map_7824'];['N_58_L_LMGN', 'N_33_L_LMGN'];[56.83473, 56.96486];[-2.654, -2.57489];['GB', 'GB'];0.0;56.8998;15.25117;-2.61444;70.0;1983.0;25.341052999626946;1050.0
PLL_144_Seg_0_Seg_0;PLL_144_Seg_0_Seg_0;['EntsoG_Map_7988'];['N_473_M_LMGN', 'SEQ_1567__L_LMGN'];[53.10589, 52.43639];[33.3727, 34.71396];['RU', 'RU'];0.0;52.78982;122.02497;34.12178;70.0;1983.0;25.825870652028314;
PLL_145_Seg_0_Seg_0;PLL_145_Seg_0_Seg_0;['EntsoG_Map_7988'];['SEQ_1567__L_LMGN', 'N_72_L_LMGN'];[52.43639, 51.483];[34.71396, 35.62849];['RU', 'RU'];0.0;51.98613;124.95059;35.23057;70.0;1983.0;25.825870652028314;
PLL_146_Seg_0_Seg_0;PLL_146_Seg_0_Seg_0;['EntsoG_Map_8091'];['N_73_L_LMGN', 'N_74_L_LMGN'];[45.88122, 46.03701];[38.58154, 38.01201];['RU', 'RU'];0.0;45.95948;47.33402;38.29253;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_147_Seg_0_Seg_0;PLL_147_Seg_0_Seg_0;['EntsoG_Map_8124'];['N_75_L_LMGN', 'SEQ_1597__L_LMGN'];[38.53245, 38.4654];[27.2289, 27.31997];['TR', 'TR'];0.0;38.49892;10.88438;27.27444;70.0;1983.0;9.450837530389016;
PLL_148_Seg_0_Seg_0;PLL_148_Seg_0_Seg_0;['EntsoG_Map_8124'];['SEQ_1597__L_LMGN', 'SEQ_1605__L_LMGN'];[38.4654, 38.12565];[27.31997, 27.45689];['TR', 'TR'];0.0;38.28192;42.06671;27.35848;70.0;1983.0;9.450837530389016;
PLL_149_Seg_0_Seg_0;PLL_149_Seg_0_Seg_0;['EntsoG_Map_8124'];['SEQ_1605__L_LMGN', 'SEQ_1607__L_LMGN'];[38.12565, 38.03477];[27.45689, 27.51398];['TR', 'TR'];0.0;38.08021;11.27687;27.48544;70.0;1983.0;25.825870652028314;
PLL_150_Seg_0_Seg_0;PLL_150_Seg_0_Seg_0;['EntsoG_Map_8124'];['SEQ_1607__L_LMGN', 'SEQ_1609__L_LMGN'];[38.03477, 37.91107];[27.51398, 27.54349];['TR', 'TR'];0.0;37.97292;14.00032;27.52873;70.0;1983.0;25.825870652028314;
PLL_151_Seg_0_Seg_0;PLL_151_Seg_0_Seg_0;['EntsoG_Map_8124'];['SEQ_1609__L_LMGN', 'SEQ_1613__L_LMGN'];[37.91107, 37.79047];[27.54349, 27.86421];['TR', 'TR'];0.0;37.85533;31.2263;27.68639;70.0;1983.0;25.825870652028314;
PLL_152_Seg_0_Seg_0;PLL_152_Seg_0_Seg_0;['EntsoG_Map_8124'];['SEQ_1613__L_LMGN', 'N_36_L_LMGN'];[37.79047, 38.01775];[27.86421, 30.03651];['TR', 'TR'];0.0;37.88258;214.40582;29.09322;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_158_Seg_0_Seg_0;PLL_158_Seg_0_Seg_0;['EntsoG_Map_8347'];['N_77_L_LMGN', 'N_78_L_LMGN'];[49.50999, 49.47946];[24.58936, 24.93629];['UA', 'UA'];0.0;49.49774;25.3633;24.76147;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_159_Seg_0_Seg_0;PLL_159_Seg_0_Seg_0;['EntsoG_Map_8456'];['SEQ_9695__M_LMGN', 'N_80_L_LMGN'];[52.34824, 52.1105];[21.08469, 22.9081];['PL', 'PL'];0.0;52.23414;140.99409;22.13957;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_169_Seg_0_Seg_0;PLL_169_Seg_0_Seg_0;['EntsoG_Map_8557'];['N_12_L_LMGN', 'N_82_L_LMGN'];[60.96367, 59.93505];[29.16691, 30.42229];['RU', 'RU'];0.0;60.42604;134.45295;29.7599;70.0;1983.0;33.148148148148145;
PLL_170_Seg_0_Seg_0;PLL_170_Seg_0_Seg_0;['EntsoG_Map_9015'];['N_83_L_LMGN', 'SEQ_1751__L_LMGN'];[54.88046, 55.67783];[35.3708, 34.69472];['RU', 'RU'];0.0;55.27049;98.62924;35.02433;70.0;1983.0;25.825870652028314;
PLL_171_Seg_0_Seg_0;PLL_171_Seg_0_Seg_0;['EntsoG_Map_9015'];['SEQ_1751__L_LMGN', 'SEQ_1757__L_LMGN'];[55.67783, 56.10765];[34.69472, 34.5669];['RU', 'RU'];0.0;55.88434;49.07391;34.61628;70.0;1983.0;25.825870652028314;
PLL_172_Seg_0_Seg_0;PLL_172_Seg_0_Seg_0;['EntsoG_Map_9015'];['SEQ_1757__L_LMGN', 'SEQ_1765__L_LMGN'];[56.10765, 56.60508];[34.5669, 34.27105];['RU', 'RU'];0.0;56.36987;59.72335;34.45631;70.0;1983.0;25.825870652028314;
PLL_173_Seg_0_Seg_0;PLL_173_Seg_0_Seg_0;['EntsoG_Map_9015'];['SEQ_1765__L_LMGN', 'SEQ_1771__L_LMGN'];[56.60508, 56.98948];[34.27105, 34.11178];['RU', 'RU'];0.0;56.78718;44.17262;34.1783;70.0;1983.0;25.825870652028314;
PLL_174_Seg_0_Seg_0;PLL_174_Seg_0_Seg_0;['EntsoG_Map_9015'];['SEQ_1773__L_LMGN', 'SEQ_1771__L_LMGN'];[57.12941, 56.98948];[34.06534, 34.11178];['RU', 'RU'];0.0;57.05944;15.81581;34.08856;70.0;1983.0;25.825870652028314;
PLL_175_Seg_0_Seg_0;PLL_175_Seg_0_Seg_0;['EntsoG_Map_9015'];['SEQ_1797__L_LMGN', 'SEQ_1773__L_LMGN'];[58.08418, 57.12941];[32.6149, 34.06534];['RU', 'RU'];0.0;57.6696;140.03783;33.37374;70.0;1983.0;4.375;
PLL_176_Seg_0_Seg_0;PLL_176_Seg_0_Seg_0;['EntsoG_Map_9015'];['N_84_L_LMGN', 'SEQ_1797__L_LMGN'];[58.23289, 58.08418];[32.29631, 32.6149];['RU', 'RU'];0.0;58.14829;25.82471;32.44956;70.0;1983.0;4.375;
PLL_177_Seg_0_Seg_0;PLL_177_Seg_0_Seg_0;['EntsoG_Map_9015'];['N_84_L_LMGN', 'SEQ_1829__L_LMGN'];[58.23289, 59.46064];[32.29631, 31.01775];['RU', 'RU'];0.0;58.76099;176.5874;31.4506;70.0;1983.0;4.375;
PLL_178_Seg_0_Seg_0;PLL_178_Seg_0_Seg_0;['EntsoG_Map_9015'];['SEQ_1829__L_LMGN', 'SEQ_1833__L_LMGN'];[59.46064, 59.67475];[31.01775, 30.72066];['RU', 'RU'];0.0;59.56824;29.10954;30.86928;70.0;1983.0;4.375;
PLL_180_Seg_0_Seg_0;PLL_180_Seg_0_Seg_0;['EntsoG_Map_9015'];['SEQ_1835__L_LMGN', 'SEQ_1833__L_LMGN'];[59.77783, 59.67475];[30.57254, 30.72066];['RU', 'RU'];0.0;59.72629;14.15784;30.6466;70.0;1983.0;33.148148148148145;
PLL_181_Seg_0_Seg_0;PLL_181_Seg_0_Seg_0;['EntsoG_Map_9015'];['N_82_L_LMGN', 'SEQ_1835__L_LMGN'];[59.93505, 59.77783];[30.42229, 30.57254];['RU', 'RU'];0.0;59.85644;19.39706;30.49742;70.0;1983.0;33.148148148148145;
PLL_182_Seg_0_Seg_0;PLL_182_Seg_0_Seg_0;['EntsoG_Map_9294'];['N_85_L_LMGN', 'SEQ_1839__L_LMGN'];[54.37724, 54.44323];[37.99393, 37.83822];['RU', 'RU'];0.0;54.41024;12.46896;37.91608;70.0;1983.0;25.825870652028314;
PLL_183_Seg_0_Seg_0;PLL_183_Seg_0_Seg_0;['EntsoG_Map_9294'];['SEQ_1839__L_LMGN', 'SEQ_1845__L_LMGN'];[54.44323, 54.75364];[37.83822, 37.43872];['RU', 'RU'];0.0;54.59536;43.11929;37.63553;70.0;1983.0;25.825870652028314;
PLL_184_Seg_0_Seg_0;PLL_184_Seg_0_Seg_0;['EntsoG_Map_9294'];['SEQ_1845__L_LMGN', 'N_86_L_LMGN'];[54.75364, 55.16864];[37.43872, 36.88818];['RU', 'RU'];0.0;54.9661;58.20319;37.1732;70.0;1983.0;25.825870652028314;
PLL_185_Seg_0_Seg_0;PLL_185_Seg_0_Seg_0;['EntsoG_Map_9737'];['N_22_L_LMGN', 'N_87_L_LMGN'];[67.82209, 68.32639];[51.38329, 51.54834];['RU', 'RU'];0.0;68.08907;56.51262;51.4723;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_186_Seg_0_Seg_0;PLL_186_Seg_0_Seg_0;['EntsoG_Map_9770'];['N_460_L_LMGN', 'SEQ_1883__L_LMGN'];[41.6174, 42.1043];[48.40634, 48.89772];['RU', 'XX'];0.0;41.82631;77.06138;48.78705;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_187_Seg_0_Seg_0;PLL_187_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1883__L_LMGN', 'SEQ_1889__L_LMGN'];[42.1043, 42.40056];[48.89772, 48.72591];['XX', 'XX'];0.0;42.26461;40.22194;48.85098;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_188_Seg_0_Seg_0;PLL_188_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1889__L_LMGN', 'SEQ_1913__L_LMGN'];[42.40056, 43.24111];[48.72591, 47.30605];['XX', 'RU'];0.0;42.80888;150.76156;48.00325;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_189_Seg_0_Seg_0;PLL_189_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1913__L_LMGN', 'SEQ_1919__L_LMGN'];[43.24111, 43.52533];[47.30605, 47.04005];['RU', 'RU'];0.0;43.36164;41.72337;47.15452;70.0;1983.0;25.825870652028314;
PLL_190_Seg_0_Seg_0;PLL_190_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1919__L_LMGN', 'SEQ_1929__L_LMGN'];[43.52533, 43.88513];[47.04005, 46.44767];['RU', 'RU'];0.0;43.70442;62.76786;46.74303;70.0;1983.0;25.825870652028314;
PLL_191_Seg_0_Seg_0;PLL_191_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1929__L_LMGN', 'SEQ_1945__L_LMGN'];[43.88513, 44.28588];[46.44767, 45.43948];['RU', 'RU'];0.0;44.09208;97.63008;45.94527;70.0;1983.0;25.825870652028314;
PLL_192_Seg_0_Seg_0;PLL_192_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1945__L_LMGN', 'SEQ_1951__L_LMGN'];[44.28588, 44.25285];[45.43948, 45.04402];['RU', 'RU'];0.0;44.26903;31.74042;45.237;70.0;1983.0;25.825870652028314;
PLL_193_Seg_0_Seg_0;PLL_193_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1951__L_LMGN', 'SEQ_1967__L_LMGN'];[44.25285, 44.28567];[45.04402, 43.91836];['RU', 'RU'];0.0;44.29016;90.93419;44.4702;70.0;1983.0;25.825870652028314;
PLL_194_Seg_0_Seg_0;PLL_194_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1967__L_LMGN', 'SEQ_1971__L_LMGN'];[44.28567, 44.30414];[43.91836, 43.64386];['RU', 'RU'];0.0;44.28844;22.36211;43.78217;70.0;1983.0;25.825870652028314;
PLL_195_Seg_0_Seg_0;PLL_195_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1971__L_LMGN', 'SEQ_1981__L_LMGN'];[44.30414, 44.41915];[43.64386, 43.0157];['RU', 'RU'];0.0;44.37543;52.3051;43.3231;70.0;1983.0;25.825870652028314;
PLL_196_Seg_0_Seg_0;PLL_196_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1981__L_LMGN', 'SEQ_1993__L_LMGN'];[44.41915, 44.67024];[43.0157, 42.19897];['RU', 'RU'];0.0;44.53446;70.85835;42.60609;70.0;1983.0;25.825870652028314;
PLL_197_Seg_0_Seg_0;PLL_197_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_1993__L_LMGN', 'N_89_L_LMGN'];[44.67024, 45.27496];[42.19897, 41.30054];['RU', 'RU'];0.0;44.8976;107.67086;41.68097;70.0;1983.0;25.825870652028314;
PLL_198_Seg_0_Seg_0;PLL_198_Seg_0_Seg_0;['EntsoG_Map_9770'];['N_89_L_LMGN', 'SEQ_2013__L_LMGN'];[45.27496, 45.46743];[41.30054, 41.25417];['RU', 'RU'];0.0;45.37036;21.83472;41.27259;70.0;1983.0;25.825870652028314;
PLL_199_Seg_0_Seg_0;PLL_199_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_2013__L_LMGN', 'SEQ_2025__L_LMGN'];[45.46743, 46.05178];[41.25417, 40.7665];['RU', 'RU'];0.0;45.74174;76.59422;41.07374;70.0;1983.0;25.825870652028314;
PLL_200_Seg_0_Seg_0;PLL_200_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_2025__L_LMGN', 'SEQ_2027__L_LMGN'];[46.05178, 46.1892];[40.7665, 40.62053];['RU', 'RU'];0.0;46.12049;18.98132;40.69352;70.0;1983.0;25.825870652028314;
PLL_201_Seg_0_Seg_0;PLL_201_Seg_0_Seg_0;['EntsoG_Map_9770'];['SEQ_2027__L_LMGN', 'N_90_L_LMGN'];[46.1892, 47.18775];[40.62053, 39.03982];['RU', 'XX'];0.0;46.68958;165.34797;39.84538;70.0;1983.0;25.825870652028314;
PLL_202_Seg_0_Seg_0;PLL_202_Seg_0_Seg_0;['EntsoG_Map_10609'];['N_91_L_LMGN', 'SEQ_3227_p'];[56.50162, 56.42093];[-3.30736, -3.57473];['GB', 'GB'];0.0;56.46632;19.36875;-3.45237;70.0;1983.0;18.66705344655432;900.0
PLL_202_Seg_0_Seg_1;PLL_202_Seg_0_Seg_1;['EntsoG_Map_10609'];['SEQ_3227_p', 'SEQ_3228_p'];[56.42093, 56.28927];[-3.57473, -3.78979];['GB', 'GB'];0.0;56.34939;20.04594;-3.67926;70.0;1983.0;18.66705344655432;900.0
PLL_202_Seg_0_Seg_2;PLL_202_Seg_0_Seg_2;['EntsoG_Map_10609'];['SEQ_3228_p', 'SEQ_3229_p'];[56.28927, 56.09113];[-3.78979, -3.92371];['GB', 'GB'];0.0;56.20013;24.59011;-3.87016;70.0;1983.0;18.66705344655432;900.0
PLL_202_Seg_0_Seg_3;PLL_202_Seg_0_Seg_3;['EntsoG_Map_10609'];['SEQ_3229_p', 'N_5_L_LMGN'];[56.09113, 55.86963];[-3.92371, -3.75893];['GB', 'GB'];0.0;55.97688;26.75887;-3.84433;70.0;1983.0;18.66705344655432;900.0
PLL_204_Seg_0_Seg_0;PLL_204_Seg_0_Seg_0;['EntsoG_Map_10769'];['SEQ_2067__L_LMGN', 'SEQ_2075__L_LMGN'];[52.28732, 52.09624];[-1.31789, -1.84984];['GB', 'GB'];0.0;52.17038;48.27904;-1.57585;70.0;1983.0;18.66705344655432;900.0
PLL_205_Seg_0_Seg_0;PLL_205_Seg_0_Seg_0;['EntsoG_Map_10769'];['SEQ_2075__L_LMGN', 'SEQ_5511__M_LMGN'];[52.09624, 52.01892];[-1.84984, -2.08612];['GB', 'GB'];0.0;52.0423;21.12765;-1.96031;70.0;1983.0;5.31905434040906;600.0
PLL_206_Seg_0_Seg_0;PLL_206_Seg_0_Seg_0;['EntsoG_Map_10769'];['SEQ_5511__M_LMGN', 'SEQ_2097__L_LMGN'];[52.01892, 51.81008];[-2.08612, -4.08128];['GB', 'GB'];0.0;51.95055;141.01692;-3.03241;70.0;1983.0;9.450837530389016;692.8629787234044
PLL_213_Seg_0_Seg_0;PLL_213_Seg_0_Seg_0;['EntsoG_Map_10847'];['N_95_L_LMGN', 'N_96_L_LMGN'];[54.15688, 54.24529];[-2.679, -2.73681];['GB', 'GB'];0.0;54.20108;10.5286;-2.7079;70.0;1983.0;25.341052999626946;1050.0
PLL_218_Seg_0_Seg_0;PLL_218_Seg_0_Seg_0;['EntsoG_Map_11487'];['N_99_L_LMGN', 'SEQ_2163__L_LMGN'];[37.0819, 37.30543];[14.59509, 14.64571];['IT', 'IT'];0.0;37.19592;26.22778;14.60744;70.0;1983.0;32.860425829422105;
PLL_223_Seg_0_Seg_0;PLL_223_Seg_0_Seg_0;['EntsoG_Map_11786'];['N_102_L_LMGN', 'N_103_L_LMGN'];[33.01876, 30.70501];[43.04841, 45.51461];['XX', 'XX'];0.0;31.85528;348.18568;44.29345;70.0;1983.0;25.825870652028314;
PLL_224_Seg_0_Seg_0;PLL_224_Seg_0_Seg_0;['EntsoG_Map_12068'];['N_104_L_LMGN', 'N_105_L_LMGN'];[34.2585, 35.8408];[43.88636, 44.0904];['XX', 'XX'];0.0;35.03584;334.79009;44.63789;70.0;1983.0;25.825870652028314;
PLL_227_Seg_0_Seg_0;PLL_227_Seg_0_Seg_0;['EntsoG_Map_12274'];['N_109_L_LMGN', 'SEQ_2397__L_LMGN'];[39.84087, 41.5247];[49.07733, 48.7015];['AZ', 'AZ'];0.0;40.75503;202.07091;48.77851;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_228_Seg_0_Seg_0;PLL_228_Seg_0_Seg_0;['EntsoG_Map_12274'];['SEQ_2397__L_LMGN', 'N_460_L_LMGN'];[41.5247, 41.6174];[48.7015, 48.40634];['AZ', 'RU'];0.0;41.58973;26.86567;48.49752;70.0;1983.0;25.825870652028314;
PLL_229_Seg_0_Seg_0;PLL_229_Seg_0_Seg_0;['EntsoG_Map_12274'];['N_460_L_LMGN', 'SEQ_2415__L_LMGN'];[41.6174, 41.78797];[48.40634, 47.87943];['RU', 'RU'];0.0;41.70624;48.18424;48.15921;70.0;1983.0;25.825870652028314;
PLL_230_Seg_0_Seg_0;PLL_230_Seg_0_Seg_0;['EntsoG_Map_12274'];['SEQ_2415__L_LMGN', 'SEQ_2417__L_LMGN'];[41.78797, 41.81051];[47.87943, 47.75099];['RU', 'RU'];0.0;41.79924;10.94138;47.81521;70.0;1983.0;25.825870652028314;
PLL_231_Seg_0_Seg_0;PLL_231_Seg_0_Seg_0;['EntsoG_Map_12274'];['SEQ_2417__L_LMGN', 'SEQ_2429__L_LMGN'];[41.81051, 41.69567];[47.75099, 47.0004];['RU', 'RU'];0.0;41.75937;63.80071;47.37326;70.0;1983.0;25.825870652028314;
PLL_232_Seg_0_Seg_0;PLL_232_Seg_0_Seg_0;['EntsoG_Map_12274'];['SEQ_2429__L_LMGN', 'SEQ_2441__L_LMGN'];[41.69567, 41.56275];[47.0004, 46.19112];['RU', 'GE'];0.0;41.63842;70.13699;46.56771;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_233_Seg_0_Seg_0;PLL_233_Seg_0_Seg_0;['EntsoG_Map_12274'];['SEQ_2441__L_LMGN', 'SEQ_2461__L_LMGN'];[41.56275, 41.73235];[46.19112, 44.91691];['GE', 'GE'];0.0;41.59113;111.79558;45.54711;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_234_Seg_0_Seg_0;PLL_234_Seg_0_Seg_0;['EntsoG_Map_12274'];['SEQ_2461__L_LMGN', 'SEQ_2469__L_LMGN'];[41.73235, 42.20494];[44.91691, 44.72698];['GE', 'GE'];0.0;41.98191;55.70794;44.84008;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_235_Seg_0_Seg_0;PLL_235_Seg_0_Seg_0;['EntsoG_Map_12274'];['SEQ_2469__L_LMGN', 'SEQ_2475__L_LMGN'];[42.20494, 42.13481];[44.72698, 44.33519];['GE', 'GE'];0.0;42.16993;33.30664;44.53482;70.0;1983.0;9.450837530389016;692.8629787234044
