id;name;source_id;node_id;lat;long;country_code;is_bothDirection;Capacity_GWh_h;diameter_mm
INET_PL_710;BRUA_Extra_20;['INET_PL_71'];['INET_N_626', 'INET_N_630'];[46.302801, 46.823766];[20.194969, 19.769095];['HU', 'HU'];0.0;5.916666666666668;1105.9475923677019
INET_PL_711;BRUA_Extra_21;['INET_PL_71'];['INET_N_630', 'INET_N_631'];[46.823766, 47.49059];[19.769095, 19.245];['HU', 'HU'];0.0;18.268730224978743;983.095425910074
INET_PL_712;BRUA_Extra_22;['INET_PL_71'];['INET_N_631', 'INET_N_633'];[47.49059, 47.687];[19.245, 17.65];['HU', 'HU'];0.0;6.379166666666666;983.095425910074
INET_PL_713;BRUA_Extra_23;['INET_PL_71'];['INET_N_633', 'INET_N_634'];[47.687, 47.8681469];[17.65, 17.2689169];['HU', 'HU'];0.0;6.379166666666666;983.095425910074
INET_PL_714;BRUA_Extra_24;['INET_PL_71'];['INET_N_634', 'INET_N_18'];[47.8681469, 48.01];[17.2689169, 17.107];['HU', 'AT'];0.0;6.379166666666666;983.095425910074
INET_PL_770;Burgos_SanSebastian0;['INET_PL_77'];['INET_N_367', 'INET_N_363'];[43.3122, 42.565847];[-1.986, -2.882395];['ES', 'ES'];0.0;18.268730224978743;983.095425910074
INET_PL_771;Burgos_SanSebastian1;['INET_PL_77'];['INET_N_363', 'INET_N_362'];[42.565847, 42.346];[-2.882395, -3.691];['ES', 'ES'];0.0;18.268730224978743;983.095425910074
INET_PL_80;Burgos_Santander;['INET_PL_80'];['INET_N_368', 'INET_N_362'];[43.327, 42.346];[-4.2, -3.691];['ES', 'ES'];0.0;18.268730224978743;983.095425910074
INET_PL_82;Burgos_Valladolid;['INET_PL_82'];['INET_N_350', 'INET_N_362'];[41.5, 42.346];[-4.83, -3.691];['ES', 'ES'];0.0;1.2410386311135708;473.25128205128203
INET_PL_84;CalderariEnna_Gela;['INET_PL_84'];['INET_N_656', 'INET_N_659'];[37.052698, 37.560406];[14.269219, 14.366079];['IT', 'IT'];0.0;20.791666666666668;914.0
INET_PL_86;CalderariEnna_Menfi_1;['INET_PL_86'];['INET_N_660', 'INET_N_659'];[37.602313, 37.560406];[12.968817, 14.366079];['IT', 'IT'];0.0;47.92916666666667;1219.0
INET_PL_88;CalderariEnna_Menfi_2;['INET_PL_88'];['INET_N_660', 'INET_N_659'];[37.602313, 37.560406];[12.968817, 14.366079];['IT', 'IT'];0.0;47.92916666666667;1219.0
INET_PL_90;Caldonazzo_Bosentino;['INET_PL_90'];['INET_N_770', 'INET_N_769'];[46.001982, 45.993482];[11.224358, 11.261135];['IT', 'IT'];0.0;13.208152297798332;254.0
INET_PL_92;CampagnaLupia_RavennaTerra;['INET_PL_92'];['INET_N_741', 'INET_N_750'];[45.133742, 45.353355];[12.08022, 12.097296];['IT', 'IT'];0.0;3.265774352946316;558.8
INET_PL_94;Campochiaro_Melizzano;['INET_PL_94'];['INET_N_691', 'INET_N_693'];[41.161769, 41.447384];[14.505163, 14.508592];['IT', 'IT'];0.0;30.18186509367594;1219.0
INET_PL_96;CampoMaior_Leira;['INET_PL_96'];['INET_N_948', 'INET_N_947'];[39.747, 38.982];[-8.9086, -7.059];['PT', 'PT'];0.0;7.697812982731545;711.0
INET_PL_98;Cartagena_Montesa;['INET_PL_98'];['INET_N_336', 'INET_N_324'];[38.959997, 37.624];[-0.616608, -0.998];['ES', 'ES'];0.0;22.42719780148243;1071.3593383833552
INET_PL_100;Cavarzere_Minerbio;['INET_PL_100'];['INET_N_731', 'INET_N_741'];[44.615731, 45.133742];[11.497959, 12.08022];['IT', 'IT'];0.0;15.2627090397037;914.0
INET_PL_102;Cavarzere_RavennaTerra;['INET_PL_102'];['INET_N_728', 'INET_N_741'];[44.416686, 45.133742];[12.306514, 12.08022];['IT', 'IT'];0.0;3.265774352946316;558.8
INET_PL_104;Cervignano_Ripalta;['INET_PL_104'];['INET_N_747', 'INET_N_751'];[45.312155, 45.372148];[9.700705, 9.424874];['IT', 'IT'];0.0;30.18186509367594;1219.0
INET_PL_106;Cervignano_Sergnano;['INET_PL_106'];['INET_N_754', 'INET_N_751'];[45.427834, 45.372148];[9.698543, 9.424874];['IT', 'IT'];0.0;9.420579747378515;762.0
INET_PL_108;Cervignano_Settala_1;['INET_PL_108'];['INET_N_755', 'INET_N_751'];[45.451046, 45.372148];[9.403412, 9.424874];['IT', 'IT'];0.0;13.208152297798332;863.6
INET_PL_110;Cervignano_Settala_2;['INET_PL_110'];['INET_N_755', 'INET_N_751'];[45.451046, 45.372148];[9.403412, 9.424874];['IT', 'IT'];0.0;2.0229771098398155;508.0
INET_PL_112;Chieti_Cupello;['INET_PL_112'];['INET_N_700', 'INET_N_705'];[42.024817, 42.358755];[14.801403, 14.141819];['IT', 'IT'];0.0;3.265774352946316;558.8
INET_PL_114;Chinchilla_Montesa;['INET_PL_114'];['INET_N_335', 'INET_N_336'];[38.892435, 38.959997];[-1.719831, -0.616608];['ES', 'ES'];0.0;18.268730224978743;983.095425910074
INET_PL_116;Chivasso_Mortara;['INET_PL_116'];['INET_N_744', 'INET_N_743'];[45.252239, 45.185492];[8.737499, 7.901613];['IT', 'IT'];0.0;22.21342382741378;1067.0
INET_PL_118;Chivasso_Poirino;['INET_PL_118'];['INET_N_736', 'INET_N_743'];[44.918811, 45.185492];[7.844823, 7.901613];['IT', 'IT'];0.0;6.094341676328968;660.0
INET_PL_1200;Ciciliano_Melizzano0;['INET_PL_120'];['INET_N_691', 'INET_N_694'];[41.161769, 41.55];[14.505163, 13.66];['IT', 'IT'];0.0;30.18186509367594;1219.0
INET_PL_1201;Ciciliano_Melizzano1;['INET_PL_120'];['INET_N_694', 'INET_N_697'];[41.55, 41.957909];[13.66, 12.94136];['IT', 'IT'];0.0;30.18186509367594;1219.0
INET_PL_1230;Cordoba_AlcazarDeSanJuan0;['INET_PL_123'];['INET_N_327', 'INET_N_328'];[37.906, 38.19];[-4.68003, -3.7803];['ES', 'ES'];0.0;18.268730224978743;983.095425910074
INET_PL_1231;Cordoba_AlcazarDeSanJuan1;['INET_PL_123'];['INET_N_328', 'INET_N_330'];[38.19, 38.28];[-3.7803, -3.386];['ES', 'ES'];0.0;18.268730224978743;983.095425910074
INET_PL_1232;Cordoba_AlcazarDeSanJuan2;['INET_PL_123'];['INET_N_330', 'INET_N_338'];[38.28, 39.3900748];[-3.386, -3.3500984];['ES', 'ES'];0.0;18.268730224978743;983.095425910074
INET_PL_127;Cordoba_Almendralejo;['INET_PL_127'];['INET_N_327', 'INET_N_332'];[37.906, 38.711202];[-4.68003, -6.382539];['ES', 'ES'];0.0;11.262641970269879;813.0
INET_PL_129;Cordoba_Jaen;['INET_PL_129'];['INET_N_326', 'INET_N_327'];[37.779, 37.906];[-4.05, -4.68003];['ES', 'ES'];0.0;18.268730224978743;983.095425910074
INET_PL_131;Cordoba_Puertollano;['INET_PL_131'];['INET_N_327', 'INET_N_331'];[37.906, 38.6869];[-4.68003, -4.1089];['ES', 'ES'];0.0;7.881312119178618;716.6049586776859
INET_PL_133;Cortemaggiore_Pontremoli;['INET_PL_133'];['INET_N_726', 'INET_N_737'];[44.372874, 44.991076];[9.881342, 9.920891];['IT', 'IT'];0.0;9.420579747378515;762.0
INET_PL_135;Crotone_MaidaSEufemia;['INET_PL_135'];['INET_N_668', 'INET_N_670'];[38.858958, 39.078971];[16.364569, 17.113881];['IT', 'IT'];0.0;3.265774352946316;558.8
INET_PL_137;Cupello_Biccari;['INET_PL_137'];['INET_N_692', 'INET_N_700'];[41.396964, 42.024817];[15.195382, 14.801403];['IT', 'IT'];0.0;2.0229771098398155;508.0
INET_PL_139;Cupello_Vastogirardi;['INET_PL_139'];['INET_N_695', 'INET_N_700'];[41.774614, 42.024817];[14.260708, 14.801403];['IT', 'IT'];0.0;22.203637105045388;1066.8
INET_PL_1410;Deudan0;['INET_PL_141'];['INET_N_276', 'INET_N_283'];[53.939785, 54.801878];[9.784432, 9.289041];['DE', 'DE'];1.0;3.4850968518518513;600.0
INET_PL_1411;Deudan1;['INET_PL_141'];['INET_N_283', 'INET_N_285'];[54.801878, 54.80609];[9.289041, 9.29094];['DE', 'DK'];1.0;3.4850968518518513;600.0
INET_PL_144;Deudan_Loop;['INET_PL_144'];['INET_N_281', 'INET_N_283'];[54.3, 54.801878];[9.6, 9.289041];['DE', 'DE'];1.0;6.9375;900.0
INET_PL_146;Donges_Chazelles;['INET_PL_146'];['INET_N_422', 'INET_N_437'];[45.64714, 47.332];[0.367019, -2.069];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
